_id,amount,reasoning
6812e910af06ea2cad501a0b,N/A,N/A
6812e918af06ea2cad501a0c,600000,"The Court concludes that, in view of the significant profit Beverlly made and the evidence of the willfulness of Beverlly's conduct, an award of $600,000 in statutory damages is appropriate not only to compensate Tacori, but to punish and deter Beverlly."
6812e91faf06ea2cad501a0d,N/A,N/A
6812e927af06ea2cad501a0e,30000,"Therefore the Court recommends that Plaintiff be awarded $30,000 in statutory damages."
6812e92caf06ea2cad501a0f,18750,"Accordingly, Plaintiffs are entitled to $18,750 in statutory damages."
6812e92faf06ea2cad501a10,N/A,"A district court has broad discretion to award a plaintiff up to $ 150,000 in statutory damages for each instance in which a defendant ""willfully"" infringed the plaintiff's copyright. 17 U.S.C. § 504(c)(2). We also reject Nadim's argument that the district court erred in imposing the maximum statutory damages."
6812e934af06ea2cad501a11,6750,"Accordingly, Plaintiffs are entitled to $6,750 in statutory damages."
6812e935af06ea2cad501a12,6750,"Specifically, Plaintiffs seek an award of $ 750 per infringed work for each of the nine sound recordings listed in Exhibit A to the Complaint (document # 7-1), in the total principal sum of Six Thousand Seven Hundred Fifty Dollars ($ 6,750.00)."
6812e936af06ea2cad501a13,N/A,"Under the Copyright Act, the statutory minimum and maximum for non-willful copyright infringement are $ 750 and $ 30,000 per mark. A court may nevertheless  award up to $ 150,000 per mark if the plaintiff proves that the infringement was willful."
6812e939af06ea2cad501a14,507750,"The court awards Plaintiff $ 507,750.00 in statutory damages but declines to issue an order of contempt."
6812e93daf06ea2cad501a15,40250,"Plaintiffs shall recover from Defendants Lanes, Inc. and Harold Scott Lanes, jointly and severally, $40,250.00 in statutory damages, which is an award of $5,750.00 for each of the seven (7) copyrighted musical works infringed at Volcano's Party Island on September 13, 2007."
6812e944af06ea2cad501a16,67500,"By Opinion and Order of July 20, 2005, the lower court granted Plaintiff's motion and entered a judgment awarding attorneys' fees and filing costs totaling $ 27,870.55, as well as $ 67,500.00 in statutory damages under 17 U.S.C. § 504(c)(1)."
6812e955af06ea2cad501a17,600000,"...for a total of $ 600,000."
6812e962af06ea2cad501a18,25000,"It awarded $ 25,000 to Dream Games in statutory damages."
6812e968af06ea2cad501a1a,30000,"Microsoft asks the Court to impose a statutory damages award of $ 30,000 for Defendant's copyright infringement."
6812e977af06ea2cad501a1d,50000,"Accordingly, having found that Defendants' infringement was wilful, and based upon the unrefuted evidence of Defendants' estimated profits, the Court finds that an award of statutory damages in the amount of $ 50,000 is reasonable."
6812e97caf06ea2cad501a1e,2400,"Accordingly, The Orchard is required to pay $ 200 for its infringement of each copyrighted album, for a total of $ 400. Media Right is required to pay $ 1,000 per infringement, for a total of $ 2,000."
6812e97daf06ea2cad501a1f,6750,"Therefore, the Court finds that the statutory minimum of $ 750 per recording, for a total damages award of $ 6,750, is supported by the evidence."
6812e982af06ea2cad501a20,4500,"The undersigned RECOMMENDS that the District Court GRANT Plaintiff's Application for Entry of Default Judgment by the Court (Clerk's Dkt. #10) against Defendant Denise Wolf on their claim under 17 U.S.C. § 504, and award statutory damages in the amount of $4,500 and costs in the amount of $480.00."
6812e984af06ea2cad501a21,N/A,N/A
6812e988af06ea2cad501a22,20000,"Statutory damages are set at $ 20,000 for the Copyright Act claim."
6812e98eaf06ea2cad501a24,46500,"2. That Disney is awarded $46,500 in statutory damages."
6812e998af06ea2cad501a25,10500,"Given Defendant's blatantly willful conduct, and considering the licensing fee that would have applied at the time of infringement, an appropriate statutory damages award in this case is $ 3,500.00 per infringement (slightly more than two times the 2009 licensing fee), for a total of $ 10,500.00 (which is slightly more than two times the license fee ""saved"" of $ 4,508.13)."
6812e99aaf06ea2cad501a26,60000,"Plaintiffs seek statutory damages in the amount of $10,000 for each of the six infringements, for a total statutory damages award of $60,000."
6812e99caf06ea2cad501a27,N/A,...that Defendant's contention that statutory damages are unconstitutional is not yet ripe at the pleadings stage since no damages have been awarded.
6812e9a1af06ea2cad501a28,54000,"2. Plaintiffs shall recover from Defendants Fredonia and Parsons, jointly and severally, statutory damages in the amount of $25,000 per infringement of the compositions ""Llora Alma Mia"" and ""Ironia"", for a total sum of $50,000. 3. Plaintiffs shall recover from Defendants Parsons, Fredonia, and Rosso, jointly and severally, statutory damages in the amount of $1,000 per infringement of the compositions ""Tu Eres Ajena"", ""Princessa"", ""Mi Libertad"" and ""Luna Negra"", for a total sum of $4,000."
6812e9acaf06ea2cad501a29,N/A,N/A
6812e9aeaf06ea2cad501a2a,N/A,"The Defendant argues that the statutory damages authorized by the Copyright Act, 17 U.S.C. § 504(c) -- which range from $ 750 to $ 150,000 per infringement -- far outstrip the actual damages incurred by the Plaintiffs and are therefore unconstitutionally excessive and punitive in nature."
6812e9b1af06ea2cad501a2b,N/A,"As expressly permitted under the Copyright Act, 17 U.S.C. § 504(c)(1), NCEES has elected to recover its actual damages, rather than statutory damages."
6812e9bbaf06ea2cad501a2c,2400000,"2. Statutory damages in the amount of $2,400,000;"
6812e9bfaf06ea2cad501a2d,N/A,N/A
6812e9d3af06ea2cad501a2e,N/A,
6812e9dcaf06ea2cad501a2f,30000,"$30,000 is the maximum possible award of statutory damages provided in 17 U.S.0 § 504(c)(1), which authorizes the court to award ""a sum of not less than $750 or more than $30,000 as the court considers just."
6812e9e0af06ea2cad501a30,865000,"In view of the limitless number of customers available to Mann through his website and marketing activities on Amazon.com, Nutdeal.com, and eBay, coupled with Mann's unwillingness to terminate his infringement despite ample warning, the court will award statutory damages of $ 865,000, consisting of $ 25,000 for each of the four copyrights at issue, and $ 85,000 for each of the nine trademarks at issue."
6812e9f4af06ea2cad501a32,N/A,N/A
6812e9faaf06ea2cad501a33,5000,"After considering all the factors, the Court believes an award of $ 5,000 is appropriate."
6812ea00af06ea2cad501a34,5000,"After considering all the factors, the Court believes an award of $ 5,000 is appropriate."
6812ea06af06ea2cad501a35,6750,"Accordingly, Plaintiffs are entitled to $6,750 in statutory damages."
6812ea07af06ea2cad501a36,7500,"ORDERED that plaintiffs are awarded $ 7,500 in statutory damages;"
6812ea0aaf06ea2cad501a37,30000,"Accordingly, the Court concluded that it was within its discretion to authorize the statutory damages sought by Plaintiffs, i.e., $ 7,500 for each of the four alleged infringements, i.e., an aggregate of statutory damages in the amount of $ 30,000."
6812ea0daf06ea2cad501a38,40000,"In light of Northern Lights, Inc.'s culpable state of mind, the magnitude of the unpaid fees, and with an eye towards deterring future infringement, the court awards plaintiffs $ 40,000 dollars in statutory damages."
6812ea11af06ea2cad501a39,12750,"For these reasons, Puckett is hereby ordered to pay damages to Nelson Design in the amount of $ 8,500, which is double the amount of licensing fees Nelson Design would have received had Puckett properly sold the licensing rights to the Phillips Defendants and then remitted the proceeds to Nelson Design. For that reason, State Development, upon whose behalf Barry Phillips and Brent Phillips purchased the designs, is ordered to pay damages to Nelson Design in the amount of $ 4,250, which is $ 850 per design."
6812ea1caf06ea2cad501a3a,N/A,N/A
6812ea26af06ea2cad501a3c,70000,"That the plaintiffs shall recover from the defendants, jointly and severally, statutory damages in the amount of $ 70,000 which is $ 5,000 for each of the fourteen copyrighted musical works infringed on July 15 and 16, 2008;"
6812ea41af06ea2cad501a40,N/A,N/A
6812ea43af06ea2cad501a41,105000,"Plaintiff is also entitled to damages pursuant to 17 U.S.C. § 1203(c)(3)(B) for removing corporate   management information, a total of three (3) violations penalized at $ 25,000 each for a total penalty of $ 75,000. Finally, plaintiff is entitled to damages pursuant to 17 U.S.C. § 1203(c)(3)(A) (circumvention) for 12 violations, penalized $ 2,500 per violation, for a total penalty of $ 30,000."
6812ea49af06ea2cad501a42,7500,"Accordingly, Plaintiffs are entitled to $7,500 in statutory damages."
6812ea4baf06ea2cad501a43,7500,"I respectfully recommend that plaintiffs' motion for a default judgment be granted and that they be awarded $ 7,500 in statutory damages and $ 250 in costs."
6812ea4eaf06ea2cad501a44,N/A,"...in a sum of not less than $ 750 or more than $ 30,000 as the court considers just."
6812ea50af06ea2cad501a45,12750,"Thus, I respectfully recommend that plaintiffs be awarded $750 for each of the seventeen songs defendant illegally copied and distributed, for a total of $12,750."
6812ea58af06ea2cad501a46,N/A,
6812ea5baf06ea2cad501a47,N/A,"The court found that Plaintiff demonstrated that Defendants purchased and resold unauthorized DVDs, and that even though Plaintiff did not seek to demonstrate that the infringement was intentional or willful, Plaintiff was still entitled to the statutory minimum of $ 750 for each of the unauthorized DVD titles that Defendants resold."
6812ea5eaf06ea2cad501a48,18750,"At $ 750 per song, and twenty-five (25) sound recordings in this case, the statutory damages award charged to Defendant is $ 18,750."
6812ea61af06ea2cad501a49,40000,"Given Defendants' willful infringement, the importance and prominence of the copyrighted material in Defendants' marketing and promotional materials, the widespread dissemination of the infringing video, the sworn statements regarding the value of the copyrighted material, and the goal of deterring future infringements, I conclude that a statutory damage award of $40,000 is appropriate in the instant matter."
6812ea64af06ea2cad501a4a,970000,"The Court concludes that Microsoft is entitled to total statutory damages in the requested amount of $970,000."
6812ea68af06ea2cad501a4c,N/A,
6812ea6aaf06ea2cad501a4d,N/A,"Accordingly, § 412 precludes statutory damages or attorney's fees."
6812ea72af06ea2cad501a50,1312500,"Tekila Films appeals that ruling, and claims   that the jury's subsequent award of $ 1,312,500 in statutory damages to New Form was excessive."
6812ea74af06ea2cad501a51,9800,"Multiplying the initial award of $ 1,960 times five produces a total damages award of $ 9,800."
6812ea79af06ea2cad501a52,N/A,"As explained below, I conclude that plaintiff Vuitton is not entitled to damages with respect to its copyright and patent infringement claims, but that plaintiffs are entitled to a permanent injunction."
6812ea7faf06ea2cad501a53,100000,"Therefore, Lang has established defendants' wilfulness sufficient to allow the Court to increase the statutory damage award to $ 100,000."
6812ea82af06ea2cad501a56,N/A,"While Apple's claim that Psystar would be unable to pay any statutory damages is somewhat tempered by the stipulated agreement reached between both parties, Apple's remaining arguments still provide strong evidence that remedies at law would be inadequate."
6812ea84af06ea2cad501a57,10000,"Because Poparic has proved two acts of infringement, I respectfully recommend that the court award $10,000 in statutory damages."
6812ea8daf06ea2cad501a58,90000,"The court awards plaintiffs injunctive relief, statutory damages of $90,000, attorneys' fees of $5,200, and post-judgment interest at the rate of 0.32% against defendant."
6812eac9af06ea2cad501a5a,0,"Since the ""in lieu"" clause is not intended as a penalty, the court was right in awarding no damages."
6812eacaaf06ea2cad501a5b,N/A,
6812eae4af06ea2cad501a65,10000,"The damage award against Ardith Cavallo will be increased to $ 10,000."
6812eae5af06ea2cad501a66,500,Defendant suggests the statutory minimum of $250.00 per infringement or $500.00 for the two infringements as appropriate damages in this case.
6812eaf2af06ea2cad501a68,N/A,"Even the statutory damages which can be awarded under § 504(c)(1) are not less than $250 and not more than $10,000."
6812eb06af06ea2cad501a69,50000,"Lauratex also   seeks $ 50,000. in  statutory damages under 17 U.S.C. § 504(c)(2), which provides in relevant part:"
6812eb19af06ea2cad501a6a,40000,"Accordingly, in light of the amount of actual damages shown by the plaintiff and the defendants' willful infringement, statutory damages are awarded to the plaintiff in the amount of $ 40,000."
6812eb29af06ea2cad501a6c,32400000,"In this case, Louis Vuitton Malletier, S.A. (""Plaintiff"") claims that Akanoc Solutions,   Inc., Managed Solutions Group, Inc., and Steven Chen (collectively, ""Defendants"") contributorily infringed Plaintiff's registered trademarks and copyrights."" ""The jury awarded: (1) statutory damages for contributory trademark infringement in the amount of $10,500,000 per Defendant, and (2) statutory damages for contributory copyright infringement in the amount of $300,000 per Defendant."
6812eb2caf06ea2cad501a6d,N/A,N/A
6812eb33af06ea2cad501a6e,40000,"Defendants are therefore jointly and severally liable in the amount of $ 40,000 in statutory damages."
6812eb39af06ea2cad501a6f,120000,"In light of the above, the court awards the maximum of $30,000.00 in damages for each of the four infringements at bar, totaling $120,000.00 to be paid joint and severally by the defendants."
6812eb41af06ea2cad501a70,14250,"I will award statutory damages in the minimum amount of $ 14,250, representing $ 750 for each of the nineteen violations."
6812eb42af06ea2cad501a71,29452,"Accordingly, I find plaintiffs' submissions to be sufficient evidence to form the basis for an award of damages against defendants, jointly and severally, in the amount of $ 29,452.50."
6812eb49af06ea2cad501a72,30000,"In light of these facts, the Court will award Plaintiff statutory damages in the amount of $30,000."
6812eb4eaf06ea2cad501a73,150000,"Defendants are ORDERED to pay Paramount $150,000.00 in statutory damages under 17 U.S.C. § 504(c)(2), $3,600.00 in attorneys' fees, and costs of suit, for a total award of $153,600.00 plus costs of suit."
6812eb65af06ea2cad501a76,21750,"The Court GRANTS Plaintiff's request for statutory damages in the amount of $ 21,750 pursuant to 17 U.S.C. § 504(c)(1)."
6812eb85af06ea2cad501a77,284250,"The Court awards statutory damages of $ 284,250, as set forth supra, and permanently enjoins Defendants from all future infringement of Plaintiffs' 379 copyrighted works at issue in this litigation."
6812eb8baf06ea2cad501a78,2400,"The District Court awarded a total of $ 2400 in statutory damages, based on its finding that Appellees' profits from infringing sales of the Albums and songs were meager, and that the award did not need to be higher to achieve deterrence, because deterrence was effectuated here by Appellees having to pay their own attorneys fees."
6812eb9aaf06ea2cad501a79,N/A,N/A
6812eb9daf06ea2cad501a7a,5300,"The district court's findings of fact and conclusions of law included (1) an award to Gilbert of $ 5,300 in statutory damages and $ 224,894 in infringing profits from defendants' use of the Plans and (2) a permanent injunction against defendants' further use of the Plans."
6812eba7af06ea2cad501a7c,10000,"Based on the above findings and conclusions, the Court hereby ORDERS judgment be entered in favor of Plaintiff Jason Spooner on Count I with statutory damages of $ 10,000."
6812eba9af06ea2cad501a7d,30000,"NAKTA, Chan and Kim are also held jointly and severally liable to counterclaim plaintiff EGI for a statutory damages award of $ 30,000 and attorney's fees of $ 52,642.10."
6812ebacaf06ea2cad501a7e,100000,"In light of the evidence offered by Plaintiffs of   Gerraghty's infringing activities, the Court finds that a statutory damages award of $100,000 is appropriate."
6812ebadaf06ea2cad501a7f,1750000,"Based on the evidence presented and   the broad discretion the Court has in the matter, the Court GRANTS to Plaintiff an award of $1,750,000 ($25,000 per violation x 70 violations)."
6812ebbdaf06ea2cad501a81,N/A,An infringer of  a copyright is liable either for the copyright holder's actual damages or for statutory damages. See 17 U.S.C. § 504(a). Mon Cheri elected the former.
6812ebccaf06ea2cad501a84,N/A,"Although it presented evidence and argument relating to the amount of statutory damages should statutory damages be awarded, Sullivan & Associates has never affirmatively elected statutory damages instead of actual damages and profits. Therefore, the Court will award actual damages and profits."
6812ebceaf06ea2cad501a85,N/A,"Flava Works is only entitled to statutory damages for the two acts of infringement involving previously registered copyrights. ...providing for statutory damages of up to $ 150,000 per violation..."
6812ebd3af06ea2cad501a86,N/A,N/A
6812ebdeaf06ea2cad501a88,12000,"Plaintiffs shall recover from Defendants South Shore Sports Bar & Grill, Inc. and Creighton C. Chun, jointly and severally, statutory damages in the amount of twelve thousand dollars ($ 12,000.00), which is an award of two thousand dollars ($ 2,000.00) for each of the six copyrighted musical works infringed at South Short Sports Bar & Grill on March 12, 2008."
6812ebe0af06ea2cad501a89,12000,"Plaintiffs seek $4,000.00 for each of the three infringements, amounting to a total of $12,000.00."
6812ebe5af06ea2cad501a8a,N/A,N/A
6812ec09af06ea2cad501a8b,67500,"For the reasons I discuss below, I reduce the jury's award to $ 2,250 per infringed work, three times the statutory minimum, for a total award of $ 67,500."
6812ec12af06ea2cad501a8c,200000,"...statutory damages of $ 200,000 under § 1117(c)(2) of the Lanham Act."
6812ec24af06ea2cad501a8f,90000,"Because Westinghouse failed to participate in the discovery process, Plaintiffs are entitled to the full amount of statutory damages -- $ 30,000 -- for the single copyright infringed. Without a better guide for setting enhanced damages, the Court will award treble damages on the basis of Westinghouse's willful infringement, bringing the total award to $ 90,000."
6812ec28af06ea2cad501a90,10400,"IT IS FURTHER ORDERED that plaintiffs are awarded statutory damages in the amount of $ 10,400..."
6812ec2baf06ea2cad501a91,N/A,N/A
6812ec2caf06ea2cad501a92,15000,"In conclusion, the Court finds that Plaintiff is entitled to recover $15,000.00 in statutory damages from Defendants."
6812ec30af06ea2cad501a94,30000,"Although plaintiff's Complaint requested both damages and injunctive relief, the Motion for Default Judgment sought only statutory damages. The magistrate judge correctly recommended damages of $30,000, the maximum statutory damage award for non-willful copyright infringement."
6812ec30af06ea2cad501a95,150000,"Tango shall pay Plaintiff statutory damages in the amount of $150,000.00."
6812ec32af06ea2cad501a96,970000,"Plaintiff seeks judgment in the amount of $970,000 as follows: statutory damages of $100,000 for violation of each of seven of its trademarks, and statutory damages of $30,000 for violation of each of its nine copyrights at issue."
6812ec3baf06ea2cad501a97,N/A,
6812ec3faf06ea2cad501a98,750,"I recommend awarding statutory damages in favor of Cullum, based on one work infringed in the minimum amount of $750.00."
6812ec44af06ea2cad501a99,18000,"Plaintiffs request a statutory damages award of $3,000.00 for each of the six claims of infringement alleged in the Complaint, for a total award of $18,000.00."
6812ec4baf06ea2cad501a9a,6585000,"Accordingly, judgment is entered against all Defendants, jointly and severally, for statutory damages in the amount of $6,585,000."
6812ec51af06ea2cad501a9b,N/A,N/A
6812ec52af06ea2cad501a9c,6000,"It is no surprise that, here, in a case where Plaintiffs' actual damages for the failure to pay a fee to download eight songs would have been de minimus, Plaintiffs opted for statutory damages, and sought the minimum statutory damages provided by § 504 -- an award of $750 for each of the eight infringements alleged in the Complaint."
6812ec5caf06ea2cad501a9d,15000,"For the reasons set forth above, I respectfully recommend to Judge Hurley that damages be awarded against Defendants jointly and severally in the amount of $20,796.75, broken down as follows: $15,000 for statutory damages; $4,795 in attorneys' fees; and $1,001.75 in costs."
6812ec62af06ea2cad501a9e,30750,"The Court finds a statutory damages award of $30,750 is appropriate in this action."
6812ec6aaf06ea2cad501a9f,N/A,"This provision encompasses all types of damages available for copyright infringement, including the copyright owner's actual damages, the infringer's profits attributable to the infringement, and statutory damages."
6812ec6baf06ea2cad501aa0,220000,"However, because Plaintiffs have sought to, and do, profit from the copyrights themselves, see, e.g., Cmplt. at ¶ 5(c) (""The revenue from products sold in the United States which use the Disney Copyrighted Movies and Characters is substantial""), the Court awards Plaintiffs $10,000 per infringement, multiplied by twenty-two infringements, for a total of $220,000."
6812ec78af06ea2cad501aa1,N/A,N/A
6812ec7aaf06ea2cad501aa2,25000,"Defendant is ordered to pay damages to Plaintiff pursuant to 17 U.S.C. § 504 in the sum of Twenty-Five Thousand Dollars ($25,000.00)."
6812ec81af06ea2cad501aa3,N/A,N/A
6812ec85af06ea2cad501aa4,N/A,Where the defendant's conduct is willful. the range of statutory damages runs from $750 to $150.000 See 17 U.S.C. § 504(a)(2)-(c).
6812eca5af06ea2cad501aa5,N/A,N/A
6812ecaeaf06ea2cad501aa7,180000,"Thus the Court shall award $180,000.00 in statutory damages pursuant to 17 U.S.C. §504."
6812ecafaf06ea2cad501aa8,401250,"Accordingly, the Court awards plaintiff $401,250.00 in statutory damages."
6812ecb6af06ea2cad501aaa,N/A,It has expressly withdrawn its request for damages and attorney fees...
6812eccdaf06ea2cad501aac,20000,"a. Statutory damages in the amount of $5,000.00 per each of the four violations, for a total of $20,000.00, plus interest, pursuant to 17 U.S.C. § 504(c) and 28 U.S.C. § 1961."
6812ecd4af06ea2cad501aad,N/A,N/A
6812ecd6af06ea2cad501aae,150000,"The judgment consists of statutory damages in the total amount of $150,000, a permanent injunction enjoining Defendant from infringing Plaintiff's copyrighted examination questions, and no attorney's fees."
6812ecd7af06ea2cad501aaf,N/A,N/A
6812ecdaaf06ea2cad501ab0,150000,"Defendant correctly notes that the maximum statutory damages award authorized under the Copyright Act is $150,000 for all infringements with respect to any one work."
6812ecdcaf06ea2cad501ab1,750,"In view of the defendants' acknowledgement of the infringements and its voluntary cessation from the infringing activity we exercise our discretion and using the statutory damage schedule as guidance, we award infringement damages of $750."
6812ece1af06ea2cad501ab2,30000,"Plaintiffs are entitled to an injunction prohibiting further infringement by defendants, an award of statutory damages in the amount of $30,000.00, attorney's fees in the amount of $6,560.00, and costs in the amount of $839.77."
6812ece8af06ea2cad501ab3,950,"Specifically, the Court will ACCEPT the recommendation awarding statutory damages in favor of plaintiff based on one work infringed in the minimum amount of $750. The Court will REJECT the recommendation denying plaintiff's request for enhanced damages and AWARD plaintiff an additional $200 for defendants' willful infringement."
6812ececaf06ea2cad501ab4,N/A,N/A
